[file name]: ru.txt
[file content begin]
# Файл русского языка
# каждая запись должна содержать номер строки, пробел, строку, символ решётки
# строки, начинающиеся с решётки, являются комментариями
# пустые строки игнорируются

1 null#
 *ШЛЁП*#
3878 %s ослеплён!#
3879 %s ослеплён!#
3880 Твой союзник %s уже полностью отдохнул.#
3881 Твой союзник %s просыпается полностью отдохнувшим.#
3882 Ты слышишь шаги, привлечённые твоей шумовкой!#
3883 Ты не можешь развернуть больше механизмов с твоим текущим навыком!#
3884 Ты не можешь развернуть больше механизмов.#
3885 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
3886 УСТАРЕЛО#
3887 Ты недостаточно искусен, чтобы опустошить ловушку.#
3888 О! Мне нужно навестить ювелира с этим самоцветом! Хотя не уверен, что зелёный — действительно мой цвет.#
3889 Хмм. Говорят, они созданы веками знаний. Поверишь ли, что большинство магов теряют свои шарики?#
3890 Ага! Великолепный багровый экземпляр... если не считать лёгкой влажности. Ты бегал трусцой с этим?#
3891 %s это не нужно.#
3892 %s это не нужно.#
3893 Хм. Ты сделал правильный
выбор, имея дело со мной.#
3894 Добыто на местном уровне для
моего новейшего клиента.#
3895 Я надеюсь, ты оценишь мои
превосходные товары.#
3896 #
3897 Ты замечаешь скрытое отделение внутри сундука!#
3898 не уклоняется от летящего огненного валуна.#
3899 не уклоняется от летящего тайного валуна.#
3900 Ты не можешь поместить это туда!#

# Ещё привязки клавиш
3901 УСТАРЕЛО#
3902 УСТАРЕЛО#
3903 УСТАРЕЛО#
3904 УСТАРЕЛО#
3905 УСТАРЕЛО#
3906 УСТАРЕЛО#
3907 УСТАРЕЛО#
3908 УСТАРЕЛО#
3909 УСТАРЕЛО#

3910 Сними свою одежду, прежде чем
мы договоримся!#
3911 Убери своё оружие, прежде чем
мы договоримся!#
3912 Убери свой инструмент, прежде чем
мы договоримся!#
3913 Убери своё зелье, прежде чем
мы договоримся!#
3914 Сними свои драгоценности, прежде чем
мы договоримся!#
3915 Отложи свой пергамент,
прежде чем мы договоримся!#
3916 Убери свой обед, прежде чем
мы договоримся!#
3917 УСТАРЕЛО#
3918 УСТАРЕЛО#
3919 УСТАРЕЛО#
3920 УСТАРЕЛО#
3921 Режим стрелка активен, разрешено только не-рукопашное оружие!#
3922 Режим стрелка деактивирован, всё оружие разрешено.#
3923 Это оружие отключено в режиме стрелка!#
3924 Файл сохранения игрока не подходит для достижения Стрелка. Перезапустите игру, чтобы сбросить.#
3925 Режим стрелка отключён для клиента %d.#
3926 Режим стрелка включён для клиента %d.#

3927 Открой достижение "Костяной барон", чтобы разблокировать этот класс для всех рас!#
3928 Открой достижение "Зубастый барон", чтобы разблокировать этот класс для всех рас!#
3929 Открой достижение "Сногсшибательный барон", чтобы разблокировать этот класс для всех рас!#
3930 Открой достижение "Блеющий барон", чтобы разблокировать этот класс для всех рас!#
3931 Открой достижение "Барон-шаблон", чтобы разблокировать этот класс для всех рас!#
3932 Открой достижение "Барон-плохиш", чтобы разблокировать этот класс для всех рас!#
3933 Открой достижение "Болотный барон", чтобы разблокировать этот класс для всех рас!#
3934 Открой достижение "Барон-жук", чтобы разблокировать этот класс для всех рас!#
3935 УСТАРЕЛО#
3936 УСТАРЕЛО#
3937 УСТАРЕЛО#
3938 УСТАРЕЛО#
3939 УСТАРЕЛО#
3940 УСТАРЕЛО#
3941 УСТАРЕЛО#
3942 УСТАРЕЛО#
3943 УСТАРЕЛО#
3944 УСТАРЕЛО#
3945 УСТАРЕЛО#
3946 УСТАРЕЛО#
3947 УСТАРЕЛО#
3948 УСТАРЕЛО#
3950 УСТАРЕЛО#
3951 УСТАРЕЛО#
3952 УСТАРЕЛО#
3953 УСТАРЕЛО#
3954 УСТАРЕЛО#
3955 УСТАРЕЛО#
3956 УСТАРЕЛО#
3957 УСТАРЕЛО#
3958 УСТАРЕЛО#
3959 УСТАРЕЛО#
3960 УСТАРЕЛО#
3961 УСТАРЕЛО#
3962 УСТАРЕЛО#
3963 УСТАРЕЛО#
3964 УСТАРЕЛО#
3965 УСТАРЕЛО#
3966 УСТАРЕЛО#
3967 УСТАРЕЛО#
3968 УСТАРЕЛО#
3969 УСТАРЕЛО#
3970 УСТАРЕЛО#
3971 УСТАРЕЛО#
3972 УСТАРЕЛО#
3973 УСТАРЕЛО#
3974 Валун нельзя сдвинуть в эту сторону.#
3975 УСТАРЕЛО#
3976 УСТАРЕЛО#
3977 УСТАРЕЛО#
3978 УСТАРЕЛО#
3979 УСТАРЕЛО#
3980 УСТАРЕЛО#
3981 УСТАРЕЛО#
3982 УСТАРЕЛО#
3983 УСТАРЕЛО#
3984 УСТАРЕЛО#
3985 УСТАРЕЛО#
3986 УСТАРЕЛО#
3987 УСТАРЕЛО#
3988 УСТАРЕЛО#
3989 УСТАРЕЛО#
3990 УСТАРЕЛО#
3991 УСТАРЕЛО#
3992 УСТАРЕЛО#
3993 УСТАРЕЛО#
3994 УСТАРЕЛО#
3995 У тебя нет предметов, с которых можно снять проклятие!#
3996 У тебя нет предметов для опознания!#
3997 В твоём рюкзаке нет места, чтобы снять
 %s!#
# Подсказки мирового интерфейса
3998 (Удерживать) #
3999 Утилизировать предмет#
4000 Подобрать предмет#
4001 Взять золото#
4002 Напиться из фонтана#
4003 Напиться из раковины#
4004 Закрыть сундук#
4005 Открыть сундук#
4006 Утилизировать факел#
4007 Взять факел#
4008 Утилизировать осколок#
4009 Взять осколок#
4010 Осмотреть надгробие#
4011 последователь#
4012 Команда #
4013 Торговать с #
4014 Взаимодействовать с #
4015 Закрыть дверь#
4016 Открыть дверь#
4017 Осмотреть ворота#
4018 Деактивировать переключатель#
4019 Активировать переключатель#
4020 Повернуть кристалл#
4021 Толкнуть валун#
4022 Взять сферу#
4023 Осмотреть#
4024 Снять факел#
4025 Прочесть вывеску#
4026 Обезвредить капкан#
4027 Осмотреть люк#
4028 Выйти с секретного уровня#
4029 Войти на секретный уровень#
4030 Покинуть уровень подземелья#
4031 Покинуть Деревушку#
4032 Пройти через портал#
4033 Войти в испытание#
4034 Выйти из испытания#
4035 Войти в портал#
4036 Войти в люк#
4037 Спуститься по лестнице#
4038 Подняться по лестнице#
4039 Обезвредить #
4040 Взаимодействовать#
# Текст взаимодействия с последователем
4041 Взаимодействовать с...#
4042 Атаковать...#
4043 Атаковать #
4044 переключатель#
4045 ловушка#
4046 предмет#
4047 Нет доступных действий#
4048 Ты сам не свой.#
4049 Быстрое колдовство#
4050 Схватить#
4051 Уровень %d#
4052 Этаж %d#
4053 Закрыть#
4054 Следующая страница#
4055 Предыдущая страница#
4056 БОНУС ЛЕГЕНДЫ#
4057 Нет#
4058 Все предметы#
4059 %d Металл#
4060 %d Магия#
4061 Уровень#
4062 Прокрутить вверх/вниз#
4063 Прокрутить#
4064 Мгновенно#
4065 Любой#
# Лист навыков - Восполнение МП для колдовства у инсектоида
4066 Н/Д
(Инсектоид)#
# Лист навыков - Восполнение МП для колдовства у автоматона
4067 Н/Д
(Автоматон)#
4068 Под личиной#
4069 ОТКРЫТЬ КАРТУ#
4070 ОТКРЫТЬ ЖУРНАЛ#
4071 КАРТА#
4072 ЖУРНАЛ#
4073 Ты видишь указатель.#
4074 Список навыков#
# Подсказки действий
4075 Атака#
4076 Блок#
4077 Красться#
4078 Навык#
4079 Книга#
4080 Взломать#
4081 Механика#
4082 Метать#
4083 Стрелять#
4084 Копать#
4085 Ты не можешь бросить золото здесь.#
4086 Посмотреть детали предмета#
4087 Скрыть детали предмета#
4088 Ты нашёл %d золотых монет в сундуке!#
4089 Клешни краба ядовиты!#
4090 раздавлен на куски клешнями краба.#

# Навигационные подсказки
4091 Взять всё#
4092 Переместить курсор#
4093 Посмотреть заклинания#
4094 Посмотреть предметы#
4095 Посмотреть навыки#
4096 Взять#
4097 Положить всё#
4098 В сундуке нет места для
 %s!#
4099 Взято %d предметов из сундука.#
4100 В твоём рюкзаке нет места!#
4101 Ты зажигаешь другой %s.#
4102 Оценить предмет#
4103 Посмотреть детали заклинания#
4104 Скрыть детали заклинания#
4105 Открыть карту#
4106 Открыть журнал#
4107 Активировать#
4108 Выбросить золото#
4109 Прикрепить таймер к HUD#
4110 Открепить таймер от HUD#
4111 Показать подсказку (Удерживать)#
4112 Показать информацию об уровне (Удерживать)#
4113 Купить#
4114 Продать#
4115 Заклинания#
4116 Предметы#
4117 Навыки#
4118 Состояние#

# новый магазин GUI

4119 Твоё золото:#
4120 Выкуп предметов#
4121 Прекратить торговлю#
4122 Наценка магазина:#
4123 Штраф за перепродажу:#
4124 Товары магазина#
4125 Мои запасы слишком полны,
чтобы расстаться с ещё большим количеством золота!#
4126 Передай сферу мне лично.
Нет нужды вовлекать
формальности с золотом!#
4127 %s's#
4128 Редкие товары#
4129 ???'s#

# новая механика
4130 Стоимость создания:#
4131 Имеющийся лом:#
4132 Это нужно сначала снять#
4133 Выгода от утилизации:#
4134 Стоимость починки:#
4135 Стоимость улучшения:#
4136 Это уже полностью починено#
4137 Ничего полезного нельзя утилизировать#
4138 Не подлежит ремонту#
4139 Это уже полностью улучшено#
4140 Недостаточно материалов для создания#
4141 Недостаточно материалов для починки#
4142 Недостаточно материалов для улучшения#
4143 Не подлежит ремонту, лучше утилизировать#
4144 Слишком низкий навык для починки (%d/%d)#
4145 Слишком низкий навык для улучшения (%d/%d)#
4146 Нельзя утилизировать это, пока используешь!#
4147 Слишком низкий навык для создания (%d/%d)#
4148 Слишком безупречно для утилизации#
4149 Выбери предмет для создания:#
4150 Выбери предмет для утилизации:#
4151 Выбери предмет для починки: #
4152 Твой набор механика нуждается в починке#
4153 Это нужно сначала опознать#
4154 Утилизировать всё#
4155 [Неизвестное использование]#
4156 [Базовое зелье]#
4157 [Второстепенное зелье]#
4158 [Нет уникального использования]#
4159 Ты не видишь, что делаешь!#
4160 [Нуждается в опознании]#
4161 Неизвестное зелье#
4162 [Новая комбинация]#
4163 Шанс дублирования:#
4164 [Случайный результат]#
4165 [Снимите, чтобы использовать]#
4166 [Копия левого зелья]#
4167 Осторожно!! Нестабильная
комбинация!#
4168 [Отсутствуют ингредиенты]#
4169 Отменить выбор рецепта#
4170 РЕЦЕПТЫ#
4171 РЕЦЕПТЫ#
4172 Выбрать#
4173 Удалить#
4174 Приготовить#
4175 Очистить#
4176 Варить#
4177 Разливать#
4178 Варить#
4179 Новый рецепт!#
4180 Обнаружено применение!#
4181 ПОЛУЧЕНО: %d/24#
4182 Ты обнаружил новый алхимический рецепт
 для %s.#

# написание
4183 Стоимость заряда:#
4184 Написать#
4185 Написать этот свиток#
4186 Недостаточно оставшегося заряда#
4187 Выбери надпись#
4188 Написать (Может уничтожить перо)#
4189 Написать (Уничтожает перо)#
4190 Нет чистого свитка для написания#
4191 Создан свиток: "%s"#
4192 Заряд пера:#
4193 Сортировка:#
4194 По умолчанию#
4195 Обнаруженные#
4196 Неизвестные#

4197 Ты кладёшь %d %s в сундук.#
4198 %3.0f%% Оценка...#

4199 Чертежи#
4200 Приказать %s...#
4201 (Всем) #
4202 Починить#
4203 Выбрать#
4204 Снять проклятие#
4205 Выбери предмет для снятия проклятия:#
4206 Зарядить#
4207 Выбери предмет для зарядки:#
4208 Опознать#
4209 Выбери предмет для опознания:#
4210 Эффект бесполезен#
4211 Это уже полностью заряжено#
4212 Это уже опознано#
4213 Это уже не проклято#
4214 копия#
4215 с надписью#
4216 %s:#

# Оскорбления NPC

4217 проклятый#
4218 ужасный#
4219 низкорождённый#
4220 мерзкий#
4221 подлый#
4222 злобный#
4223 вонючий#
4224 отвратительный#
4225 звероподобный#
4226 грязный#
4227 чудовищный#
4228 злой#
4229 жестокий#
4230 гнусный#
4231 злодейский#
4232 беззаконный#
4233 нечестивый#

4234 Проклятый#
4235 Ужасный#
4236 Низкорождённый#
4237 Мерзкий#
4238 Подлый#
4239 Злобный#
4240 Вонючий#
4241 Отвратительный#
4242 Звероподобный#
4243 Грязный#
4244 Чудовищный#
4245 Злой#
4246 Жестокий#
4247 Гнусный#
4248 Злодейский#
4249 Беззаконный#
4250 Нечестивый#

4251 Требуется %d навыка Торговли + характеристика ХАР#

# магазин пытается купить скрытый предмет
4252 Извини, я продаю это не
каждому.#
4253 Это зарезервировано для другого
покупателя, прошу прощения.#
4254 Это только для моих самых
уважаемых клиентов.#

# магазин покупает добавленные расходники
4255 Мой личный запас, только для
тебя.#
4256 Я не позволяю каждому покупать
это, знаешь ли.#
4257 Кое-что из моего
ограниченного ассортимента.#
4258 Я вижу, тебе нравится мой
особый инвентарь.#
4259 Я держу это для своих
любимых покупателей.#

4260 %d золота#
4261 ???#

# Приветствия NPC

4262 Никогда больше.#
4263 Здравствуй, %s.#
4264 Пип!#
4265 Санкокса.#
4266 *хлюп-шлёп*#
4267 *хрюк*#
4268 *бульк*#
4269 *бульк*#
4270 *стон*#
4271 *дребезжание*#
4272 *шуршание*#
4273 Хе-хе-хе...#
4274 *бульк*#
4275 Джиб джаб чип джаб.#
4276 *рычание*#
4277 Хочешь потанцевать?#
4278 *скрип*#
4279 Приветствую, смертный.#
4280 Ты звал?#
4281 Добро пожаловать в ад, слабак.#
4282 Есть что-нибудь, что ты хочешь купить?#
4283 Клиаку.#
4284 *чирик*#
4285 *грохот*#
4286 Хочешь поиграть?#
4287 Фу!#
4288 ...#
4289 *визг*#
4290 *жужжание*#
4291 Ме-е-е-е-е.#
4292 *чух-чух*#
4293 Здравствуй, червяк.#
4294 Здравствуй, кретин.#
4295 *жужжание*#
4296 *свист*#
4297 *звон*#
4298 *боинг*#

4299 Прикоснуться к святилищу#
4300 Твоё прикосновение падает на инертный камень.#
4301 Святилище отвечает на твоё прикосновение!#
4302 Твоё превращение заканчивается, и ты возвращаешься в свою необычную форму.#
4303 Действие полиморфа заканчивается.#
4304 Ты больше не враг Гильдии Торговцев.#
4305 Теперь ты считаешься врагом Гильдии Торговцев
за разжигание насилия!#
4306 Теперь ты считаешься врагом Гильдии Торговцев
за соучастие в насилии!#
4307 Ты видишь святилище.#
4308 Ты видишь статую.#
4309 святилище#
4310 лестница#
4311 портал#
4312 Зелье не возымело эффекта.#
4313 Твои союзники чувствуют себя очищенными!#
4314 Перейти к началу/концу#
4315 Страница вверх/вниз#
4316 Прокрутить вверх/вниз#
4317 Твой %s не смог обнаружить подходящее место для приземления.#
4318 Колдовство из книги#
4319 Невозможно оценить#
4320 Зелье не возымело эффекта на %s!#
4321 Зелье не возымело эффекта на %s!#
4322 Твоё заклинание отражается от %s!#
4323 Твоё заклинание отражается от %s!#
4324 Ты внезапно загораешься!#
4325 Ты отразил заклинание!#
4326 Следующее взаимодействие...#
4327 %s увеличено!#
4328 Заклинание изучено!#
4329 Содержит %d предметов, принадлежащих %s.#
4330 Содержит %d предметов без владельца.#
4331 Содержит %d предметов, принадлежащих тебе.#
4332 Ты взламываешь коробку!#
4333 Фильтр арахнофобии включён для этого лобби.#
4334 Фильтр арахнофобии отключён для этого лобби.#
4335 объект#
4336 стена#
4337 Ты уничтожаешь %s!#
4338 паутина#
4339 листва#
4340 тенёта#
4341 баррикада#
4342 Помощь дальтоникам включена для этого лобби.#
4343 Помощь дальтоникам отключена для этого лобби.#
4344 %s разлетается в твоей руке!#
4345 Эффекты состояний#
4346 Нет активных эффектов#
4347 Позвать #
4348 Позвать...#
4349 ловушка-валун#
4350 шипованная ловушка#
4351 стрелковая ловушка#
4352 магическая ловушка#
4353 золото#
4354 раковина#
4355 фонтан#
4356 кристалл#
4357 могила#
4358 валун#
4359 секретный вход#
4360 секретный выход#
4361 выход с уровня#
4362 ловушка#
4363 вывеска#
4364 пьедестал#
4365 костёр#
4366 объект#

# Новые строки главного меню (5000)

5000 Назад#
5001 Хотите просмотреть этот
DLC в Nintendo eShop?#
5002 Хотите просмотреть этот
DLC в онлайн-магазине?#
5003 Да#
5004 Нет#
5005 Ввести ключ DLC...#
5006 Ввести серийный ключ DLC#
5007 Подтвердить#
5008 Отмена#
5009 ОК#
5010 Проверка#
5011 Проверка.#
5012 Проверка..#
5013 Проверка...#
5014 Проверка....#
5015 DLC Мифы и Изгои
разблокирован!#
5016 DLC Легенды и Парии
разблокирован!#
5017 Недействительный лицензионный ключ#
5020 Подключение
.#
5021 Подключение
..#
5022 Подключение
...#
5023 Подключение
....#
5024 Подключение
.....#
5025 Ожидание хоста...#
5026 Пропустить историю#
5027 Подтвердить (1)#
5028 Подтвердить (2)#
5029 Ты уверен, что хочешь
отменить изменения?#
5030 Да,
отменить#

5031 АВТОМАТИЧЕСКОЕ ПОВЕДЕНИЕ ИНВЕНТАРЯ#
5032 Порядок автосортировки#

5033 Восстановить
по умолч.#
5034 Отменить
и выйти#
5035 Подтвердить
и выйти#

5036 Показать %d#
5037 В окне#
5038 С рамкой#
5039 Без рамки#
5040 Полный экран#
5041 Привязка "%s" удалена.#
5042 Выкл          Вкл#
5043 Настроить#

5044 МИНИ-КАРТА#
5045 Масштаб#
5046 Масштаб карты#
5047 Увеличить или уменьшить масштаб карты.#
5048 Масштаб иконок#
5049 Изменить размер иконок на карте (например, игроков и союзников)#
5050 Прозрачность#
5051 Непрозрачность переднего плана#
5052 Установить непрозрачность переднего плана мини-карты.#
5053 Непрозрачность фона#
5054 Установить непрозрачность фона мини-карты.#

5055 СООБЩЕНИЯ#
5056 Категории#
5057 Боевые сообщения#
5058 Включить отчёт о полученном или нанесённом в бою уроне.#
5059 Сообщения о состоянии#
5060 Включить отчёт об изменениях состояния персонажа и других пассивных эффектах.#
5061 Сообщения об инвентаре#
5062 Включить отчёт об инвентаре и сообщениях оценки предметов.#
5063 Сообщения о снаряжении#
5064 Включить отчёт об изменениях в снаряжении игрока.#
5065 Мировые сообщения#
5066 Включить отчёт о диегетических сообщениях, таких как речь и текст.#
5067 Чат игроков#
5068 Включить многопользовательский чат.#
5069 Сообщения о прогрессе#
5070 Включить отчёт о сообщениях прогресса персонажа (например, повышение уровня).#
5071 Сообщения о взаимодействиях#
5072 Включить отчёт о взаимодействиях игрока с миром.#
5073 Сообщения об осмотре#
5074 Включить осмотр игроком объектов мира.#
5075 Сообщения-подсказки#
5076 Включить загадочные подсказки для определённых предметов, мировых событий и т.д.#
5077 Сообщения некрологов#
5078 Включить сообщения некрологов о смерти игроков.#

5079 Клавиатура и мышь#
5080 Геймпад#
5081 Джойстик#

5082 ПРИВЯЗКИ#
5083 Привязки#
5084 Привяжите кнопку к %s,
или нажмите X, чтобы удалить текущую привязку#
5085 Привяжите кнопку к %s,
или нажмите Y, чтобы удалить текущую привязку#
5086 Привяжите ввод к %s#
5087 Привязка "%s".
Следующая нажатая кнопка будет привязана к этому действию.#
5088 Привязка "%s". Нажмите ESC для отмены или DEL для удаления привязки.
Следующий активированный ввод будет привязан к этому действию.#
5089 Перепривязка "%s" отменена#
5090 Привязка "%s" удалена.#
5091 Переназначено "%s"#

# Типы прицелов

5092 Точка#
5093 Точка (большая)#
5094 Плюс (маленький)#
5095 Плюс (средний)#
5096 Плюс (большой)#
5097 Перекрестие#
5098 Карет#
5099 Круг#
5100 Точки (3x)#
5101 Точки (4x)#
5102 :)#
5103 @#

# Ещё новые пункты меню

5104 Общие настройки#
5105 Мгновенный перезапуск после поражения#
5106 Автоматически быстро перезапускает игру после смерти.#

5107 Настройки инвентаря#
5108 Добавлять предметы на панель быстрого доступа#
5109 Автоматически заполнять панель быстрого доступа недавно подобранными предметами.#
5110 Сортировка инвентаря#
5111 Настройте способ автоматической сортировки предметов в вашем инвентаре.#
5112 Использовать при отпускании#
5113 Активировать предмет, как только клавиша использования отпущена в окне инвентаря.#

5114 Настройки HUD#
5115 Масштабирование HUD#
5116 Увеличить или уменьшить масштаб интерфейса. (Рекомендуемые значения: 50%, 75% или 100%)#
5117 Масштабирование полос здоровья врагов#
5118 Управление размером всплывающих окон для полос здоровья врагов в мире.#
5119 Масштабирование всплывающих окон#
5120 Управление размером всплывающих окон для предметов, надгробий и диалогов NPC в мире.#
5121 Масштабирование всплывающих окон (Разделенный экран)#
5122 Управление размером всплывающих окон для предметов, надгробий и диалогов NPC на разделенном экране.#
5123 Высота подсказок предметов#
5124 Отрегулируйте вертикальное положение всплывающих подсказок для предметов в мире.#
5125 Непрозрачность прицела#
5126 Отрегулируйте непрозрачность прицела.#
5127 Тип прицела#
5128 Измените внешний вид прицела.#
5129 Масштабирование фильтра#
5130 Масштабированные элементы интерфейса будут иметь более мягкие края, если это включено, ценой некоторой резкости.#
5131 Настройки мини-карты#
5132 Настройте внешний вид внутриигровой мини-карты.#
5133 Показывать сообщения#
5134 Настройте, какие сообщения будут записываться в журнал игрока, если таковые имеются.#
5135 Показывать имена игроков#
5136 Отображать имя каждого игрового персонажа над его аватаром.#

5137 Доступность#
5138 Контроль контента#
5139 Отключить появление крови и других откровенных видов контента в игре#
5140 Режим для дальтоников#
5141 Изменить внешний вид определённых элементов интерфейса для улучшения видимости для некоторых людей с дальтонизмом.#
5142 Заменить всех гигантских пауков в игре на враждебных ракообразных.#
5143 Заменить всех гигантских пауков в игре на враждебных ракообразных. (Обновляется в конце текущего уровня подземелья)#
5144 Фильтр арахнофобии#
5145 Тряска камеры#
5146 Включить/выключить способность камеры вращаться и наклоняться, когда игрок спотыкается или получает урон.#
5147 Покачивание камеры#
5148 Включить/выключить способность камеры равномерно покачиваться при движении игрока.#
5149 Мерцание света#
5150 Включить/выключить мерцание факелов и других источников света в игровом мире.#
5151 Удерживать для активации выходов#
5152 Переключить, чтобы выходы из подземелья требовали длительного удержания клавиши "Использовать".#
5153 Показывать HUD#
5154 Переключить отображение здоровья и других индикаторов состояния в игре, когда инвентарь закрыт.#

5155 Режим отображения#
5156 Разрешение#
5157 Изменить текущее разрешение окна.#
5158 Устройство#
5159 Изменить текущее устройство отображения.#
5160 Режим окна#
5161 Изменить текущий режим отображения.#
5162 Вертикальная синхронизация#
5163 Предотвратить разрывы экрана, синхронизируя частоту обновления игры с текущим дисплеем.#
5164 Настройки отображения#
5165 Гамма#
5166 Отрегулировать яркость визуальных эффектов игры.#
5167 Поле зрения#
5168 Отрегулировать вертикальное поле зрения внутриигровой камеры.#
5169 Лимит FPS#
5170 Ограничить частоту кадров окна игры. Не устанавливайте это значение выше частоты обновления вашего монитора. (Рекомендуется: Авто)#
5171 Высокий динамический диапазон (HDR)#
5172 Увеличивает цветовой контраст отображаемого мира как в освещенных, так и в затемненных областях.#
5173 Интерполяция камеры#
5174 Сглаживает движение камеры игрока, интерполируя движения камеры на дополнительные кадры.#
5175 Вертикальный разделенный экран#
5176 Для разделенного экрана с двумя игроками: разделить экран по вертикальной линии, а не по горизонтальной.#
5177 Обрезанный разделенный экран#
5178 Для разделенного экрана с двумя игроками: уменьшить каждую область просмотра на 20% для сохранения соотношения сторон.#
5179 Ступенчатый разделенный экран#
5180 Для разделенного экрана с двумя игроками: расположить области просмотра ступенчато, чтобы каждая находилась в углу дисплея.#
5181 Авто#

5182 Вывод#
5183 Устройство вывода#
5184 Устройство вывода для всего игрового звука.#
5185 Громкость#
5186 Основная громкость#
5187 Отрегулировать громкость всех источников звука одинаково.#
5188 Громкость игрового процесса#
5189 Отрегулировать громкость большинства игровых звуковых эффектов.#
5190 Громкость атмосферы#
5191 Отрегулировать громкость зловещих подземных звуковых сигналов.#
5192 Громкость окружения#
5193 Отрегулировать громкость текущей воды и лавы.#
5194 Громкость уведомлений#
5195 Отрегулировать громкость оповещений, сообщений чата, увеличения навыков и уведомлений о повышении уровня.#
5196 Громкость музыки#
5197 Отрегулировать громкость саундтрека игры.#
5198 Настройки#
5199 Звуки меток на мини-карте#
5200 Включить/выключить возможность слышать метки на мини-карте.#
5201 Звуки игрока-монстра#
5202 Включить/выключить шанс издавать чудовищное бормотание при игре за нечеловеческого персонажа.#
5203 Аудио в фоновом режиме#
5204 Включить источники звука, даже когда окно игры не в фокусе.#

5205 Раскладка#
5206 - НЕ ПРИВЯЗАНО -#
5207 Привязки#
5208 Игрок #
5209 Игрок#
5210 Выберите игрока, чьи элементы управления вы хотите настроить.#
5211 Устройство#
5212 Выберите контроллер для данного игрока.#
5213 Профиль#
5214 Выберите предопределённую раскладку привязок для данного игрока.#
5215 Привязки#
5216 Изменить привязки контроллера.#
5217 Мышь и клавиатура#
5218 Чувствительность мыши#
5219 Управляйте скоростью, с которой движение мыши влияет на движение камеры.#
5220 Клавиши панели быстрого доступа в инвентаре#
5221 Позволить игроку привязывать предметы инвентаря к панели быстрого доступа, используя клавиши слотов на клавиатуре.#
5222 Инвертировать мышь#
5223 Инвертировать движение мыши вверх и вниз для управления ориентацией игрока.#
5224 Сглаживание мыши#
5225 Сглаживать движение мыши на протяжении нескольких кадров ввода.#
5226 Помощь прицеливания при взаимодействии#
5227 Отключите, чтобы всегда использовать точное наведение курсора на интерактивные объекты и убрать всплывающие подсказки взаимодействия.#
5228 Настройки контроллера#
5229 Современный#
5230 Классический#
5231 Раскладка панели быстрого доступа#
5232 Современный: Группировка слотов 3x3 с использованием удерживаемых кнопок. Классический: Плоская раскладка на 10 слотов с более простым управлением.#
5233 Чувствительность поворота X#
5234 Влияет на горизонтальную чувствительность джойстика, используемого для поворота.#
5235 Чувствительность поворота Y#
5236 Влияет на вертикальную чувствительность джойстика, используемого для поворота.#
5237 Инвертировать взгляд камеры X#
5238 Включить для инвертирования управления взглядом влево/вправо камеры игрока.#
5239 Инвертировать взгляд камеры Y#
5240 Включить для инвертирования управления взглядом вверх/вниз камеры игрока.#

5241 Общее#
5242 Режим стримера#
5243 Если ты стример и знаешь, что такое доксинг, обязательно включи это.#
5244 Номер порта для использования при хостинге LAN-лобби. (По умолчанию: %d)#
5245 LAN#
5246 Порт#
5247 Кроссплей#
5248 Кроссплей включён#
5249 Включить кроссплей через Epic Online Services.#

5250 Настройки игры#
5251 Голод#
5252 Когда голод отключён, пассивная регенерация ОЗ отключается, и еда лечит игрока напрямую.#
5253 Минотавр#
5254 Переключить способность минотавра появляться на многих уровнях по прошествии определённого времени.#
5255 Случайные ловушки#
5256 Переключить случайное размещение ловушек на каждом уровне.#
5257 Свой урон#
5258 Разрешить игрокам наносить вред друг другу и своим союзникам.#
5259 Режим хардкор#
5260 Значительно увеличивает сложность всех боевых столкновений.#
5261 Классический режим#
5262 Включите эту опцию, чтобы игра заканчивалась после битвы с Бароном Херксом.#
5263 Сохранять инвентарь после смерти#
5264 Когда игрок умирает, он сохраняет свой инвентарь при воскрешении на следующем уровне.#
5265 Дополнительная жизнь#
5266 Начните игру с Амулетом спасения жизни, чтобы предотвратить одну смерть.#
5267 Читы#
5268 Переключить возможность активировать чит-коды во время игры.#

5269 РЕКОРДЫ#
5270 ТАБЛИЦЫ ЛИДЕРОВ#
5271 Здесь покоится
%s
Покойся с миром#
5272 Дайте дорогу
%s
Триумфатору!#
5273 Склонитесь перед
%s
Вечным!#
5274 Да здравствует
%s
Барон!#
5275 Славься
%s
Барон!#
5276 Трепещите перед
%s
Бароном!#
5277 Опыт:
Золото:
Уровень подземелья:#
5278 Убийств:#
5279 Время:
Счёт:#

5280  Добровольные испытания:#
5281  Нет#
5282 Ты сжульничал.#
5283 Ты играл с модами.#
5284 Ты играл с друзьями.#
5285 Ты был в хардкоре.#
5286 Ты играл в Классическом режиме.#
5287 Ты был без гроша.#
5288 Ты ничего не ел.#
5289 Ты был вегетарианцем.#
5290 Ты был неграмотным.#
5291 Ты не использовал оружие.#
5292 Использовал только оружие дальнего боя.#
5293 Ты был чрезвычайно быстр.#
5294 Ты был очень быстр.#
5295 Сохранил предметы после смерти.#
5296 У тебя была дополнительная жизнь.#
5297 Ты был проклят.#
5298 УР %d %s %s#
5299 %d/100
%d
%d#
5300 СИЛ#
5301 ЛОВ#
5302 ТЕЛ#
5303 ИНТ#
